Date,path1,ibs1,body1,sign1,path2,ibs2,body2,sign2,path3,ibs3,body3,sign3,path4,ibs4,body4,sign4,path5,ibs5,body5,sign5,path6,ibs6,body6,sign6,path7,ibs7,body7,sign7,path8,ibs8,body8,sign8,path9,ibs9,body9,sign9,path10,ibs10,body10,sign10,path11,ibs11,body11,sign11,path12,ibs12,body12,sign12,net_drive,flips,overlap,bo,fbo,dt,db,hi_pos,lo_pos,close_loc,or_rng_pts,gap_norm,open_loc,prng_adr,pclose_loc,bucket,cluster,nn1,nn2,nn3,nn4,nn5
2021-07-13,0.21951219512195122,0.6875,0.5625,1.0,0.24390243902439024,0.6470588235294118,0.0,0.0,0.5365853658536586,0.9230769230769231,0.8461538461538461,1.0,0.6341463414634146,0.9444444444444444,0.2222222222222222,1.0,0.7560975609756098,0.9230769230769231,0.38461538461538464,1.0,0.5853658536585366,0.2,0.4666666666666667,-1.0,0.4878048780487805,0.4117647058823529,0.17647058823529413,0.0,0.5121951219512195,0.23076923076923078,0.07692307692307693,0.0,0.7317073170731707,0.7333333333333333,0.6666666666666666,1.0,0.8780487804878049,1.0,0.6666666666666666,1.0,0.9024390243902439,0.7777777777777778,0.1111111111111111,0.0,0.9024390243902439,1.0,0.0,0.0,0.9024390243902439,2.0,0.5654705624015087,4.0,2.0,1.0,1.0,0.9090909090909091,0.0,0.9512195121951219,10.25,-0.3673469387755102,0.5204081632653061,1.079464988198269,0.8877551020408163,upper_half,1,2024-05-22,2023-04-24,2024-08-16,2022-05-25,2025-08-27
2021-07-14,0.32653061224489793,0.8620689655172413,0.5517241379310345,1.0,0.30612244897959184,0.5714285714285714,0.14285714285714285,0.0,0.22448979591836735,0.09090909090909091,0.45454545454545453,-1.0,-0.061224489795918366,0.15,0.75,-1.0,-0.04081632653061224,0.5,0.0,0.0,-0.30612244897959184,0.18181818181818182,0.5454545454545454,-1.0,-0.04081632653061224,0.8333333333333334,0.7222222222222222,1.0,-0.16326530612244897,0.4166666666666667,0.5,-1.0,-0.20408163265306123,0.7777777777777778,0.2222222222222222,-1.0,0.02040816326530612,0.9230769230769231,0.8461538461538461,1.0,-0.08163265306122448,0.2857142857142857,0.7142857142857143,-1.0,-0.46938775510204084,0.20833333333333334,0.7916666666666666,-1.0,-0.46938775510204084,5.0,0.43754390251874165,2.0,1.0,1.0,1.0,0.09090909090909091,1.0,0.10204081632653061,12.25,0.7227722772277227,0.8217821782178217,1.0802139037433156,0.09900990099009901,upper_half,4,2022-09-27,2025-05-14,2025-05-09,2024-07-30,2026-06-16
2021-07-15,-0.1746031746031746,0.09375,0.34375,-1.0,-0.23809523809523808,0.17391304347826086,0.13043478260869565,0.0,-0.2857142857142857,0.5769230769230769,0.11538461538461539,0.0,0.1746031746031746,0.9428571428571428,0.8285714285714286,1.0,-0.06349206349206349,0.2,0.6,-1.0,0.36507936507936506,0.9354838709677419,0.8387096774193549,1.0,0.3968253968253968,0.5833333333333334,0.25,1.0,0.4126984126984127,1.0,0.1111111111111111,0.0,0.4126984126984127,0.7,0.1,0.0,0.14285714285714285,0.09090909090909091,0.7272727272727273,-1.0,0.20634920634920634,0.625,0.25,1.0,-0.1111111111111111,0.22580645161290322,0.6451612903225806,-1.0,-0.1111111111111111,6.0,0.4633084266156134,2.0,2.0,1.0,0.0,0.5454545454545454,0.18181818181818182,0.4126984126984127,15.75,-0.5,-0.041666666666666664,1.207764198418404,0.4583333333333333,below_yL,5,2026-06-26,2025-03-31,2023-05-09,2026-03-19,2025-07-11
2021-07-16,-0.02564102564102564,0.5833333333333334,0.25,-1.0,-0.10256410256410256,0.15384615384615385,0.6923076923076923,-1.0,-0.2564102564102564,0.05,0.95,-1.0,-0.28205128205128205,0.3,0.15,0.0,-0.29914529914529914,0.75,0.08333333333333333,0.0,-0.27350427350427353,0.9090909090909091,0.36363636363636365,1.0,-0.37606837606837606,0.3181818181818182,0.5909090909090909,-1.0,-0.452991452991453,0.07692307692307693,0.7692307692307693,-1.0,-0.6410256410256411,0.1875,0.6875,-1.0,-0.5811965811965812,0.9285714285714286,0.5,1.0,-0.8547008547008547,0.175,0.8,-1.0,-0.9572649572649573,0.13636363636363635,0.5,-1.0,-0.9572649572649573,4.0,0.3858608058608059,7.0,2.0,0.0,0.0,0.0,1.0,0.02564102564102564,29.25,0.6106194690265486,1.1592920353982301,1.098611111111111,0.5486725663716814,above_yH,3,2025-11-03,2023-08-24,2025-09-16,2022-10-14,2025-08-07
2021-07-19,-0.09202453987730061,0.18181818181818182,0.3409090909090909,-1.0,-0.006134969325153374,0.6153846153846154,0.38461538461538464,1.0,0.09815950920245399,0.9818181818181818,0.2909090909090909,1.0,-0.15337423312883436,0.046511627906976744,0.9534883720930233,-1.0,-0.4171779141104294,0.19230769230769232,0.8076923076923077,-1.0,-0.4723926380368098,0.3939393939393939,0.24242424242424243,-1.0,-0.5337423312883436,0.6571428571428571,0.2857142857142857,-1.0,-0.5521472392638037,0.2857142857142857,0.10714285714285714,0.0,-0.6073619631901841,0.19047619047619047,0.38095238095238093,-1.0,-0.7361963190184049,0.4782608695652174,0.45652173913043476,-1.0,-0.6687116564417178,0.8181818181818182,0.36363636363636365,1.0,-0.5521472392638037,0.9473684210526315,0.5263157894736842,1.0,-0.5521472392638037,3.0,0.48091929139296,2.0,4.0,0.0,0.0,0.0,0.8181818181818182,0.31901840490797545,40.75,-0.9320388349514563,-0.9223300970873787,1.8311111111111111,0.009708737864077669,below_yL,6,2022-06-10,2024-03-11,2025-03-04,2024-08-02,2022-12-15
2021-07-20,-0.0106951871657754,0.7111111111111111,0.044444444444444446,0.0,-0.016042780748663103,0.3,0.025,0.0,0.11764705882352941,0.8297872340425532,0.5319148936170213,1.0,0.37967914438502676,1.0,0.8909090909090909,1.0,0.40641711229946526,0.95,0.3,1.0,0.5508021390374331,0.8378378378378378,0.7297297297297297,1.0,0.5882352941176471,0.6,0.28,1.0,0.5133689839572193,0.15384615384615385,0.5384615384615384,-1.0,0.5240641711229946,0.5,0.14285714285714285,0.0,0.7486631016042781,0.9767441860465116,0.9767441860465116,1.0,0.8074866310160428,0.9411764705882353,0.6470588235294118,1.0,0.7219251336898396,0.05263157894736842,0.8947368421052632,-1.0,0.7219251336898396,3.0,0.4106290382407354,6.0,3.0,0.0,0.0,1.0,0.0,0.9037433155080213,46.75,0.140625,0.7760416666666666,1.571011104617183,0.6354166666666666,upper_half,1,2021-08-20,2021-08-18,2024-08-06,2026-05-08,2025-08-08
2021-08-02,0.28,0.7142857142857143,0.4,1.0,0.06,0.4375,0.34375,-1.0,-0.04,0.25,0.3125,-1.0,0.18,0.782608695652174,0.43478260869565216,1.0,-0.18,0.08,0.76,-1.0,-0.08,0.5,0.35714285714285715,1.0,-0.24,0.4166666666666667,0.2916666666666667,-1.0,-0.1,0.875,0.2916666666666667,1.0,0.06,0.7692307692307693,0.6153846153846154,1.0,0.16,0.6666666666666666,0.5555555555555556,1.0,0.1,0.3333333333333333,0.26666666666666666,-1.0,0.08,0.1875,0.125,0.0,0.08,7.0,0.6023841124064909,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.6,12.5,0.375,1.075,0.2924281984334204,0.7,above_yH,8,2024-05-07,2024-04-29,2024-01-18,2026-03-25,2024-03-26
2021-08-09,-0.3114754098360656,0.029411764705882353,0.5588235294117647,-1.0,-0.639344262295082,0.2857142857142857,0.6785714285714286,-1.0,-0.39344262295081966,0.95,0.75,1.0,-0.2786885245901639,0.5882352941176471,0.4117647058823529,1.0,-0.47540983606557374,0.0,0.8,-1.0,-0.47540983606557374,0.42857142857142855,0.0,0.0,-0.5081967213114754,0.125,0.25,-1.0,-0.5409836065573771,0.07692307692307693,0.15384615384615385,0.0,-0.6065573770491803,0.13333333333333333,0.3333333333333333,-1.0,-0.5409836065573771,0.7272727272727273,0.36363636363636365,1.0,-0.45901639344262296,0.8571428571428571,0.7142857142857143,1.0,-0.45901639344262296,0.16666666666666666,0.0,0.0,-0.45901639344262296,3.0,0.42330610545418623,1.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.3114754098360656,15.25,1.2244897959183674,1.3945578231292517,1.0553846153846154,0.17006802721088435,above_yH,2,2026-04-30,2024-10-17,2025-04-14,2022-11-18,2024-06-05
2021-08-10,-0.20408163265306123,0.2777777777777778,0.5555555555555556,-1.0,-0.12244897959183673,0.6666666666666666,0.3333333333333333,1.0,0.061224489795918366,0.9166666666666666,0.75,1.0,0.0,0.2,0.4,-1.0,0.08163265306122448,0.5714285714285714,0.5714285714285714,1.0,0.24489795918367346,0.6153846153846154,0.6153846153846154,1.0,0.2857142857142857,0.3333333333333333,0.2222222222222222,1.0,0.3877551020408163,0.8181818181818182,0.36363636363636365,1.0,0.5918367346938775,0.8571428571428571,0.7142857142857143,1.0,0.4897959183673469,0.16666666666666666,0.4166666666666667,-1.0,0.6122448979591837,0.875,0.75,1.0,0.42857142857142855,0.21428571428571427,0.6428571428571429,-1.0,0.42857142857142855,6.0,0.4911486908813112,2.0,5.0,0.0,0.0,0.8181818181818182,0.0,0.7346938775510204,12.25,0.22950819672131148,0.8524590163934426,0.4291457286432161,0.6229508196721312,upper_half,9,2023-02-14,2025-07-02,2026-05-28,2026-02-18,2025-09-09
2021-08-11,-0.46153846153846156,0.0,0.8571428571428571,-1.0,-0.3076923076923077,0.8823529411764706,0.23529411764705882,1.0,-0.2692307692307692,1.0,0.0,0.0,0.038461538461538464,0.8888888888888888,0.4444444444444444,1.0,-0.15384615384615385,0.25,0.625,-1.0,-0.38461538461538464,0.08333333333333333,0.5,-1.0,-0.34615384615384615,0.2222222222222222,0.1111111111111111,0.0,-0.07692307692307693,1.0,0.7,1.0,-0.2692307692307692,0.45454545454545453,0.45454545454545453,-1.0,-0.23076923076923078,0.8,0.2,1.0,-0.23076923076923078,0.75,0.0,0.0,-0.2692307692307692,0.4,0.2,-1.0,-0.2692307692307692,6.0,0.6227629738057545,0.0,2.0,0.0,1.0,0.2727272727272727,0.09090909090909091,0.6153846153846154,6.5,0.890625,1.21875,0.4735729386892178,0.328125,above_yH,8,2026-01-15,2021-09-01,2023-02-23,2025-01-17,2022-11-08
2021-08-16,-0.2876712328767123,0.0,0.7241379310344828,-1.0,-0.2191780821917808,0.9230769230769231,0.3076923076923077,1.0,-0.3150684931506849,0.4666666666666667,0.4666666666666667,-1.0,-0.4931506849315068,0.30434782608695654,0.6086956521739131,-1.0,-0.726027397260274,0.1,0.85,-1.0,-0.6301369863013698,0.6,0.3,1.0,-0.5068493150684932,0.8636363636363636,0.4090909090909091,1.0,-0.3561643835616438,0.7142857142857143,0.5238095238095238,1.0,-0.3561643835616438,0.3076923076923077,0.07692307692307693,0.0,-0.684931506849315,0.034482758620689655,0.8275862068965517,-1.0,-0.7123287671232876,0.4,0.1,0.0,-0.7945205479452054,0.5,0.42857142857142855,-1.0,-0.7945205479452054,4.0,0.39680000007769567,2.0,4.0,1.0,0.0,0.0,1.0,0.0958904109589041,18.25,0.74,1.54,0.3867403314917127,0.8,above_yH,3,2025-08-15,2022-10-18,2025-10-09,2024-04-09,2024-05-23
2021-08-17,0.07936507936507936,1.0,0.1724137931034483,0.0,0.1746031746031746,0.5925925925925926,0.2222222222222222,1.0,0.31746031746031744,0.8518518518518519,0.3333333333333333,1.0,0.19047619047619047,0.21428571428571427,0.5714285714285714,-1.0,-0.30158730158730157,0.030303030303030304,0.9393939393939394,-1.0,-0.3492063492063492,0.7619047619047619,0.19047619047619047,0.0,-0.3968253968253968,0.6428571428571429,0.21428571428571427,-1.0,-0.1746031746031746,0.7586206896551724,0.4827586206896552,1.0,0.2222222222222222,0.7894736842105263,0.6842105263157895,1.0,0.0,0.28,0.56,-1.0,0.015873015873015872,0.6470588235294118,0.058823529411764705,0.0,0.30158730158730157,0.7692307692307693,0.6923076923076923,1.0,0.30158730158730157,4.0,0.40495214156405973,1.0,3.0,1.0,0.0,1.0,0.45454545454545453,0.9047619047619048,15.75,-0.6420454545454546,0.30113636363636365,1.356828193832599,0.9431818181818182,lower_half,0,2022-07-08,2025-12-11,2024-02-28,2023-10-06,2023-01-24
2021-08-18,-0.08974358974358974,0.19047619047619047,0.3333333333333333,-1.0,0.05128205128205128,0.5909090909090909,0.5,1.0,0.23076923076923078,0.9,0.7,1.0,0.19230769230769232,0.1875,0.1875,0.0,0.41025641025641024,1.0,0.6153846153846154,1.0,0.5769230769230769,0.875,0.8125,1.0,0.5897435897435898,0.7692307692307693,0.0,0.0,0.5128205128205128,0.36363636363636365,0.6363636363636364,-1.0,0.717948717948718,0.9444444444444444,0.9444444444444444,1.0,0.8076923076923077,0.75,0.4375,1.0,0.7948717948717948,0.7777777777777778,0.2222222222222222,-1.0,0.6282051282051282,0.2222222222222222,0.7777777777777778,-1.0,0.6282051282051282,4.0,0.47286248707445205,5.0,3.0,0.0,0.0,0.8181818181818182,0.0,0.7692307692307693,19.5,-0.12574850299401197,0.5089820359281437,1.2706521739130436,0.6347305389221557,upper_half,1,2025-02-26,2021-07-20,2026-02-18,2026-06-30,2024-08-06
2021-08-19,0.42948717948717946,0.9863013698630136,0.9178082191780822,1.0,0.3269230769230769,0.38461538461538464,0.41025641025641024,-1.0,0.40384615384615385,0.8536585365853658,0.2926829268292683,1.0,0.41025641025641024,0.3392857142857143,0.017857142857142856,0.0,0.6410256410256411,0.9,0.9,1.0,0.5897435897435898,0.4,0.36,-1.0,0.782051282051282,0.8536585365853658,0.7317073170731707,1.0,0.7564102564102564,0.4375,0.1875,0.0,0.782051282051282,0.6666666666666666,0.20833333333333334,1.0,0.8461538461538461,0.5365853658536586,0.24390243902439024,1.0,0.7051282051282052,0.03225806451612903,0.6774193548387096,-1.0,0.7243589743589743,0.6666666666666666,0.2,1.0,0.7243589743589743,6.0,0.4966643557892205,2.0,5.0,1.0,0.0,0.8181818181818182,0.0,0.7564102564102564,39.0,-0.4872881355932203,-0.423728813559322,1.6703741152679474,0.0635593220338983,below_yL,7,2021-11-10,2023-01-10,2024-01-04,2022-01-14,2023-07-10
2021-08-20,0.08333333333333333,0.9705882352941176,0.3235294117647059,1.0,0.18181818181818182,0.6521739130434783,0.5652173913043478,1.0,0.25757575757575757,1.0,0.4166666666666667,1.0,0.4318181818181818,0.6578947368421053,0.6052631578947368,1.0,0.4393939393939394,0.4166666666666667,0.08333333333333333,0.0,0.49242424242424243,0.4444444444444444,0.3888888888888889,1.0,0.6893939393939394,0.9090909090909091,0.7575757575757576,1.0,0.6893939393939394,0.5555555555555556,0.0,0.0,0.5454545454545454,0.0,0.782608695652174,-1.0,0.7272727272727273,0.9714285714285714,0.6571428571428571,1.0,0.8106060606060606,0.7857142857142857,0.7142857142857143,1.0,0.7045454545454546,0.3181818181818182,0.6363636363636364,-1.0,0.7045454545454546,3.0,0.3482970691397434,6.0,2.0,1.0,0.0,0.9090909090909091,0.0,0.8712121212121212,33.0,0.024875621890547265,0.8159203980099502,1.354186717998075,0.7910447761194029,upper_half,1,2021-07-20,2025-08-08,2024-06-28,2023-08-29,2025-11-19
2021-08-23,0.21176470588235294,0.7777777777777778,0.6666666666666666,1.0,0.4,0.8181818181818182,0.7272727272727273,1.0,0.4,0.23529411764705882,0.0,0.0,0.4235294117647059,0.8,0.2,1.0,0.47058823529411764,0.7857142857142857,0.2857142857142857,1.0,0.5529411764705883,0.8461538461538461,0.5384615384615384,1.0,0.7647058823529411,0.9259259259259259,0.6296296296296297,1.0,0.6941176470588235,0.15384615384615385,0.5384615384615384,-1.0,0.788235294117647,1.0,1.0,1.0,0.8705882352941177,0.8181818181818182,0.6363636363636364,1.0,0.9294117647058824,0.7777777777777778,0.6666666666666666,1.0,0.8,0.0,0.7857142857142857,-1.0,0.8,3.0,0.36733986044570516,4.0,4.0,0.0,0.0,1.0,0.0,0.8352941176470589,21.25,0.5123456790123457,1.3580246913580247,1.069811320754717,0.845679012345679,above_yH,1,2022-05-27,2025-03-24,2024-12-24,2024-10-25,2025-07-03
2021-08-24,-0.47368421052631576,0.0,0.8571428571428571,-1.0,-0.15789473684210525,0.625,0.4583333333333333,1.0,0.05263157894736842,1.0,0.6363636363636364,1.0,0.13157894736842105,0.8,0.26666666666666666,1.0,0.0,0.18181818181818182,0.45454545454545453,-1.0,0.07894736842105263,0.46153846153846156,0.23076923076923078,1.0,0.13157894736842105,0.625,0.125,0.0,0.10526315789473684,0.6923076923076923,0.07692307692307693,0.0,0.15789473684210525,0.4444444444444444,0.2222222222222222,1.0,0.42105263157894735,0.9090909090909091,0.8181818181818182,1.0,0.2631578947368421,0.2222222222222222,0.6666666666666666,-1.0,0.42105263157894735,0.8571428571428571,0.8571428571428571,1.0,0.42105263157894735,5.0,0.6602901703169082,2.0,4.0,0.0,0.0,0.8181818181818182,0.09090909090909091,0.9736842105263158,9.5,0.12698412698412698,0.9047619047619048,0.8270042194092827,0.7777777777777778,upper_half,0,2022-09-08,2024-10-08,2023-03-22,2024-09-23,2025-08-11
