date,year,diverge,sar_pts,nosar_pts,delta,n_sar,n_nosar
2025-05-02,2025,True,7.5,-14.25,21.75,2,1
2025-05-05,2025,False,0.0,0.0,0.0,0,0
2025-05-06,2025,False,0.0,0.0,0.0,0,0
2025-05-07,2025,False,-10.0,-10.0,0.0,1,1
2025-05-08,2025,False,-13.25,-13.25,0.0,1,1
2025-05-09,2025,False,0.0,0.0,0.0,0,0
2025-05-12,2025,False,0.0,0.0,0.0,0,0
2025-05-13,2025,False,0.0,0.0,0.0,0,0
2025-05-14,2025,False,0.0,0.0,0.0,0,0
2025-05-15,2025,False,0.0,0.0,0.0,0,0
2025-05-16,2025,False,0.0,0.0,0.0,0,0
2025-05-19,2025,False,0.0,0.0,0.0,0,0
2025-05-20,2025,False,-3.75,-3.75,0.0,1,1
2025-05-21,2025,False,0.0,0.0,0.0,0,0
2025-05-22,2025,False,0.0,0.0,0.0,0,0
2025-05-23,2025,False,-7.0,-7.0,0.0,1,1
2025-05-27,2025,False,0.0,0.0,0.0,0,0
2025-05-28,2025,False,5.5,5.5,0.0,1,1
2025-05-29,2025,False,0.0,0.0,0.0,0,0
2025-05-30,2025,True,3.0,-10.25,13.25,6,5
2025-06-02,2025,False,0.0,0.0,0.0,0,0
2025-06-03,2025,False,0.0,0.0,0.0,0,0
2025-06-04,2025,False,0.0,0.0,0.0,0,0
2025-06-05,2025,True,-18.25,11.75,-30.0,7,5
2025-06-06,2025,False,0.0,0.0,0.0,0,0
2025-06-09,2025,False,0.0,0.0,0.0,0,0
2025-06-10,2025,False,8.0,8.0,0.0,2,2
2025-06-11,2025,False,-6.5,-6.5,0.0,1,1
2025-06-12,2025,False,11.5,11.5,0.0,1,1
2025-06-13,2025,False,0.0,0.0,0.0,0,0
2025-06-16,2025,False,0.0,0.0,0.0,0,0
2025-06-17,2025,False,0.0,0.0,0.0,0,0
2025-06-18,2025,False,0.0,0.0,0.0,0,0
2025-06-20,2025,False,11.0,11.0,0.0,1,1
2025-06-23,2025,False,8.0,8.0,0.0,1,1
2025-06-24,2025,False,0.0,0.0,0.0,0,0
2025-06-25,2025,False,0.0,0.0,0.0,0,0
2025-06-26,2025,False,0.0,0.0,0.0,0,0
2025-06-27,2025,False,0.0,0.0,0.0,0,0
2025-06-30,2025,False,-2.75,-2.75,0.0,1,1
2025-07-01,2025,False,0.0,0.0,0.0,0,0
2025-07-02,2025,False,0.0,0.0,0.0,0,0
2025-07-03,2025,False,-4.0,-4.0,0.0,1,1
2025-07-04,2025,False,0.0,0.0,0.0,0,0
2025-07-07,2025,True,25.0,-3.75,28.75,6,4
2025-07-08,2025,False,-5.0,-5.0,0.0,1,1
2025-07-09,2025,False,-12.75,-12.75,0.0,3,3
2025-07-10,2025,False,0.0,0.0,0.0,0,0
2025-07-11,2025,False,0.0,0.0,0.0,0,0
2025-07-14,2025,False,0.0,0.0,0.0,0,0
2025-07-15,2025,False,0.0,0.0,0.0,0,0
2025-07-16,2025,True,-27.0,-39.75,12.75,9,6
2025-07-17,2025,False,0.0,0.0,0.0,0,0
2025-07-18,2025,False,0.0,0.0,0.0,0,0
2025-07-21,2025,False,0.0,0.0,0.0,0,0
2025-07-22,2025,False,0.0,0.0,0.0,0,0
2025-07-23,2025,True,7.0,-1.5,8.5,7,3
2025-07-24,2025,False,0.0,0.0,0.0,0,0
2025-07-25,2025,False,0.0,0.0,0.0,0,0
2025-07-28,2025,False,0.0,0.0,0.0,0,0
2025-07-29,2025,False,0.0,0.0,0.0,0,0
2025-07-30,2025,True,20.0,8.0,12.0,8,5
2025-07-31,2025,False,-7.5,-7.5,0.0,2,2
2025-08-01,2025,True,31.25,27.25,4.0,13,10
2025-08-04,2025,False,0.0,0.0,0.0,0,0
2025-08-05,2025,False,-1.5,-1.5,0.0,1,1
2025-08-06,2025,False,0.0,0.0,0.0,0,0
2025-08-07,2025,False,6.0,6.0,0.0,1,1
2025-08-08,2025,False,0.0,0.0,0.0,0,0
2025-08-11,2025,False,0.0,0.0,0.0,0,0
2025-08-12,2025,False,0.0,0.0,0.0,0,0
2025-08-13,2025,False,7.5,7.5,0.0,1,1
2025-08-14,2025,False,0.0,0.0,0.0,0,0
2025-08-15,2025,False,0.0,0.0,0.0,0,0
2025-08-18,2025,False,0.0,0.0,0.0,0,0
2025-08-19,2025,False,0.0,0.0,0.0,0,0
2025-08-20,2025,False,0.0,0.0,0.0,0,0
2025-08-21,2025,False,0.0,0.0,0.0,0,0
2025-08-22,2025,True,-0.25,0.25,-0.5,19,6
2025-08-25,2025,False,0.0,0.0,0.0,0,0
2025-08-26,2025,False,0.0,0.0,0.0,0,0
2025-08-27,2025,False,6.0,6.0,0.0,1,1
2025-08-28,2025,False,0.0,0.0,0.0,0,0
2025-08-29,2025,False,0.0,0.0,0.0,0,0
2025-09-02,2025,False,0.0,0.0,0.0,0,0
2025-09-03,2025,False,0.0,0.0,0.0,0,0
2025-09-04,2025,False,0.0,0.0,0.0,0,0
2025-09-05,2025,True,-2.5,0.25,-2.75,5,4
2025-09-08,2025,False,0.0,0.0,0.0,0,0
2025-09-09,2025,False,0.0,0.0,0.0,0,0
2025-09-10,2025,False,0.0,0.0,0.0,0,0
2025-09-11,2025,False,0.0,0.0,0.0,0,0
2025-09-12,2025,False,0.0,0.0,0.0,0,0
2025-09-15,2025,False,0.0,0.0,0.0,0,0
2025-09-16,2025,False,0.0,0.0,0.0,0,0
2025-09-17,2025,True,14.5,-20.25,34.75,13,8
2025-09-18,2025,False,0.0,0.0,0.0,0,0
2025-09-19,2025,False,0.0,0.0,0.0,0,0
2025-09-22,2025,False,0.0,0.0,0.0,0,0
2025-09-23,2025,False,0.0,0.0,0.0,0,0
2025-09-24,2025,False,0.0,0.0,0.0,0,0
2025-09-25,2025,False,0.0,0.0,0.0,0,0
2025-09-26,2025,False,0.0,0.0,0.0,0,0
2025-09-29,2025,False,0.0,0.0,0.0,0,0
2025-09-30,2025,False,-2.75,-2.75,0.0,1,1
2025-10-01,2025,False,0.0,0.0,0.0,0,0
2025-10-02,2025,False,0.0,0.0,0.0,0,0
2025-10-03,2025,False,19.5,19.5,0.0,2,2
2025-10-06,2025,False,0.0,0.0,0.0,0,0
2025-10-07,2025,True,-3.0,-3.0,0.0,6,4
2025-10-08,2025,False,0.0,0.0,0.0,0,0
2025-10-09,2025,False,0.0,0.0,0.0,0,0
2025-10-10,2025,True,-3.5,-17.0,13.5,44,19
2025-10-13,2025,False,0.0,0.0,0.0,0,0
2025-10-14,2025,True,15.5,-7.75,23.25,10,6
2025-10-15,2025,True,3.75,-12.0,15.75,8,7
2025-10-16,2025,True,-11.75,17.5,-29.25,13,9
2025-10-17,2025,False,0.0,0.0,0.0,0,0
2025-10-20,2025,False,0.0,0.0,0.0,0,0
2025-10-21,2025,False,0.0,0.0,0.0,0,0
2025-10-22,2025,True,7.0,-4.25,11.25,6,4
2025-10-23,2025,False,0.0,0.0,0.0,0,0
2025-10-24,2025,False,0.0,0.0,0.0,0,0
2025-10-27,2025,False,0.0,0.0,0.0,0,0
2025-10-28,2025,False,-7.75,-7.75,0.0,1,1
2025-10-29,2025,True,-16.5,-1.75,-14.75,9,4
2025-10-30,2025,False,0.0,0.0,0.0,0,0
2025-10-31,2025,False,0.0,0.0,0.0,0,0
2025-11-03,2025,False,0.0,0.0,0.0,0,0
2025-11-04,2025,False,0.0,0.0,0.0,0,0
2025-11-05,2025,False,0.0,0.0,0.0,0,0
2025-11-06,2025,False,-6.75,-6.75,0.0,2,2
2025-11-07,2025,False,-3.75,-3.75,0.0,1,1
2025-11-10,2025,False,0.0,0.0,0.0,0,0
2025-11-11,2025,False,0.0,0.0,0.0,0,0
2025-11-12,2025,False,0.0,0.0,0.0,0,0
2025-11-13,2025,False,0.0,0.0,0.0,0,0
2025-11-14,2025,False,-4.75,-4.75,0.0,1,1
2025-11-17,2025,False,0.0,0.0,0.0,0,0
2025-11-18,2025,True,3.75,13.0,-9.25,18,7
2025-11-19,2025,False,0.0,0.0,0.0,0,0
2025-11-20,2025,True,-25.5,47.75,-73.25,58,30
2025-11-21,2025,True,-62.0,-43.25,-18.75,15,10
2025-11-24,2025,False,0.0,0.0,0.0,0,0
2025-11-25,2025,False,0.0,0.0,0.0,0,0
2025-11-26,2025,False,-6.75,-6.75,0.0,1,1
2025-11-28,2025,True,6.0,-4.25,10.25,2,1
2025-12-01,2025,False,2.5,2.5,0.0,1,1
2025-12-02,2025,False,0.0,0.0,0.0,0,0
2025-12-03,2025,False,0.0,0.0,0.0,0,0
2025-12-04,2025,False,-3.75,-3.75,0.0,1,1
2025-12-05,2025,False,0.0,0.0,0.0,0,0
2025-12-08,2025,False,0.0,0.0,0.0,0,0
2025-12-09,2025,False,0.0,0.0,0.0,0,0
2025-12-10,2025,False,9.5,9.5,0.0,1,1
2025-12-11,2025,False,0.0,0.0,0.0,0,0
2025-12-12,2025,True,-15.25,-9.5,-5.75,5,2
2025-12-15,2025,False,0.0,0.0,0.0,0,0
2025-12-16,2025,False,0.0,0.0,0.0,0,0
2025-12-17,2025,False,0.0,0.0,0.0,0,0
2025-12-18,2025,False,0.0,0.0,0.0,0,0
2025-12-19,2025,False,-2.25,-2.25,0.0,1,1
2025-12-22,2025,False,0.0,0.0,0.0,0,0
2025-12-23,2025,False,0.0,0.0,0.0,0,0
2025-12-24,2025,False,0.0,0.0,0.0,0,0
2025-12-26,2025,False,0.0,0.0,0.0,0,0
2025-12-29,2025,False,0.0,0.0,0.0,0,0
2025-12-30,2025,False,0.0,0.0,0.0,0,0
2025-12-31,2025,False,0.0,0.0,0.0,0,0
2026-01-02,2026,False,0.0,0.0,0.0,0,0
2026-01-05,2026,False,0.0,0.0,0.0,0,0
2026-01-06,2026,False,0.0,0.0,0.0,0,0
2026-01-07,2026,False,0.0,0.0,0.0,0,0
2026-01-08,2026,False,0.0,0.0,0.0,0,0
2026-01-09,2026,False,0.5,0.5,0.0,1,1
2026-01-12,2026,False,0.0,0.0,0.0,0,0
2026-01-13,2026,False,0.0,0.0,0.0,0,0
2026-01-14,2026,True,-15.75,0.0,-15.75,5,3
2026-01-15,2026,False,0.0,0.0,0.0,0,0
2026-01-16,2026,False,0.0,0.0,0.0,0,0
2026-01-20,2026,False,0.0,0.0,0.0,0,0
2026-01-21,2026,False,18.0,18.0,0.0,7,7
2026-01-22,2026,False,0.0,0.0,0.0,0,0
2026-01-23,2026,False,0.0,0.0,0.0,0,0
2026-01-26,2026,False,0.0,0.0,0.0,0,0
2026-01-27,2026,False,0.0,0.0,0.0,0,0
2026-01-28,2026,False,-7.5,-7.5,0.0,1,1
2026-01-29,2026,False,5.25,5.25,0.0,3,3
2026-01-30,2026,True,9.5,-5.75,15.25,2,1
2026-02-02,2026,False,0.0,0.0,0.0,0,0
2026-02-03,2026,False,9.5,9.5,0.0,2,2
2026-02-04,2026,True,-45.0,-48.75,3.75,10,6
2026-02-05,2026,False,38.75,38.75,0.0,4,4
2026-02-06,2026,False,0.0,0.0,0.0,0,0
2026-02-09,2026,False,0.0,0.0,0.0,0,0
2026-02-10,2026,False,0.0,0.0,0.0,0,0
2026-02-11,2026,False,0.0,0.0,0.0,0,0
2026-02-12,2026,False,-0.25,-0.25,0.0,5,5
2026-02-13,2026,False,0.0,0.0,0.0,0,0
2026-02-17,2026,False,0.0,0.0,0.0,0,0
2026-02-18,2026,False,0.0,0.0,0.0,0,0
2026-02-19,2026,False,0.0,0.0,0.0,0,0
2026-02-20,2026,False,14.25,14.25,0.0,4,4
2026-02-23,2026,False,0.0,0.0,0.0,0,0
2026-02-24,2026,False,0.0,0.0,0.0,0,0
2026-02-25,2026,False,0.0,0.0,0.0,0,0
2026-02-26,2026,False,-3.0,-3.0,0.0,1,1
2026-02-27,2026,False,0.0,0.0,0.0,0,0
2026-03-02,2026,True,-9.5,-6.75,-2.75,3,2
2026-03-03,2026,False,-15.0,-15.0,0.0,2,2
2026-03-04,2026,False,0.0,0.0,0.0,0,0
2026-03-05,2026,False,17.0,17.0,0.0,2,2
2026-03-06,2026,False,0.0,0.0,0.0,0,0
2026-03-09,2026,True,46.25,6.25,40.0,11,3
2026-03-10,2026,True,4.0,-8.5,12.5,5,3
2026-03-11,2026,False,19.5,19.5,0.0,1,1
2026-03-12,2026,False,1.5,1.5,0.0,3,3
2026-03-13,2026,False,-0.25,-0.25,0.0,2,2
2026-03-16,2026,False,0.0,0.0,0.0,0,0
2026-03-17,2026,False,0.0,0.0,0.0,0,0
2026-03-18,2026,False,0.0,0.0,0.0,0,0
2026-03-19,2026,False,-16.25,-16.25,0.0,4,4
2026-03-20,2026,False,8.25,8.25,0.0,2,2
2026-03-23,2026,False,-16.5,-16.5,0.0,2,2
2026-03-24,2026,True,30.75,33.5,-2.75,6,3
2026-03-25,2026,False,0.0,0.0,0.0,3,3
2026-03-26,2026,True,-48.5,-63.25,14.75,4,3
2026-03-27,2026,False,-5.75,-5.75,0.0,1,1
2026-03-30,2026,False,0.0,0.0,0.0,0,0
2026-03-31,2026,True,36.0,66.5,-30.5,13,7
2026-04-01,2026,True,15.5,-8.25,23.75,2,1
2026-04-02,2026,False,6.75,6.75,0.0,4,4
2026-04-06,2026,False,0.0,0.0,0.0,0,0
2026-04-07,2026,True,-15.5,-12.0,-3.5,7,6
2026-04-08,2026,False,-5.25,-5.25,0.0,1,1
2026-04-09,2026,True,-13.5,-13.5,0.0,3,2
2026-04-10,2026,False,0.0,0.0,0.0,0,0
2026-04-13,2026,False,-14.25,-14.25,0.0,2,2
2026-04-14,2026,False,0.0,0.0,0.0,0,0
2026-04-15,2026,False,-6.25,-6.25,0.0,1,1
2026-04-16,2026,False,0.0,0.0,0.0,0,0
2026-04-17,2026,False,-8.75,-8.75,0.0,1,1
2026-04-20,2026,False,-6.0,-6.0,0.0,1,1
2026-04-21,2026,True,-22.25,19.0,-41.25,9,5
2026-04-22,2026,False,0.0,0.0,0.0,0,0
2026-04-23,2026,True,-3.0,25.75,-28.75,15,9
2026-04-24,2026,False,0.0,0.0,0.0,0,0
2026-04-27,2026,False,0.0,0.0,0.0,0,0
2026-04-28,2026,False,0.0,0.0,0.0,0,0
2026-04-29,2026,False,0.0,0.0,0.0,0,0
2026-04-30,2026,True,-3.25,3.5,-6.75,2,1
2026-05-01,2026,False,0.0,0.0,0.0,0,0
2026-05-04,2026,False,9.75,9.75,0.0,3,3
2026-05-05,2026,False,0.0,0.0,0.0,0,0
2026-05-06,2026,False,0.0,0.0,0.0,0,0
2026-05-07,2026,True,-1.25,-20.0,18.75,4,3
2026-05-08,2026,False,0.0,0.0,0.0,0,0
2026-05-11,2026,False,0.0,0.0,0.0,0,0
2026-05-12,2026,False,0.0,0.0,0.0,0,0
2026-05-13,2026,False,0.0,0.0,0.0,0,0
2026-05-14,2026,False,0.0,0.0,0.0,0,0
2026-05-15,2026,False,4.0,4.0,0.0,1,1
2026-05-18,2026,True,25.25,14.25,11.0,5,4
2026-05-19,2026,False,-4.0,-4.0,0.0,3,3
2026-05-20,2026,True,4.5,6.0,-1.5,10,5
2026-05-21,2026,True,19.75,3.5,16.25,3,2
2026-05-22,2026,False,-5.75,-5.75,0.0,1,1
2026-05-26,2026,False,0.0,0.0,0.0,0,0
2026-05-27,2026,False,0.0,0.0,0.0,0,0
2026-05-28,2026,False,23.5,23.5,0.0,3,3
2026-05-29,2026,False,14.25,14.25,0.0,2,2
2026-06-01,2026,False,12.5,12.5,0.0,2,2
2026-06-02,2026,False,0.0,0.0,0.0,0,0
2026-06-03,2026,False,0.0,0.0,0.0,0,0
2026-06-04,2026,False,0.0,0.0,0.0,0,0
2026-06-05,2026,False,0.0,0.0,0.0,0,0
2026-06-08,2026,False,0.0,0.0,0.0,0,0
2026-06-09,2026,True,24.75,-41.25,66.0,13,6
2026-06-10,2026,False,0.0,0.0,0.0,0,0
2026-06-11,2026,True,17.0,-32.25,49.25,6,2
2026-06-12,2026,False,0.0,0.0,0.0,0,0
2026-06-15,2026,False,-1.75,-1.75,0.0,1,1
2026-06-16,2026,False,6.0,6.0,0.0,1,1
2026-06-17,2026,True,42.5,9.0,33.5,9,6
2026-06-18,2026,False,-4.5,-4.5,0.0,1,1
2026-06-22,2026,False,0.0,0.0,0.0,0,0
2026-06-23,2026,False,0.0,0.0,0.0,0,0
2026-06-24,2026,False,0.0,0.0,0.0,0,0
2026-06-25,2026,True,2.25,-10.5,12.75,3,2
2026-06-26,2026,False,0.0,0.0,0.0,0,0
2026-06-29,2026,False,15.75,15.75,0.0,2,2
2026-06-30,2026,False,0.0,0.0,0.0,0,0
2026-07-01,2026,False,0.0,0.0,0.0,0,0
2026-07-02,2026,False,5.75,5.75,0.0,2,2
2026-07-03,2026,False,0.0,0.0,0.0,0,0
2026-07-06,2026,False,0.0,0.0,0.0,0,0
2026-07-07,2026,False,0.0,0.0,0.0,0,0
2026-07-08,2026,False,0.0,0.0,0.0,0,0
2026-07-09,2026,False,0.0,0.0,0.0,0,0
2026-07-10,2026,False,30.5,30.5,0.0,1,1
2026-07-13,2026,True,-23.0,-13.0,-10.0,2,1
2026-07-14,2026,False,0.0,0.0,0.0,0,0
2026-07-15,2026,False,0.0,0.0,0.0,0,0
2026-07-16,2026,False,0.0,0.0,0.0,0,0
2026-07-17,2026,False,0.0,0.0,0.0,0,0
2026-07-20,2026,False,0.0,0.0,0.0,0,0
2026-07-21,2026,False,0.0,0.0,0.0,0,0
2026-07-22,2026,False,0.0,0.0,0.0,0,0
2026-07-23,2026,False,0.0,0.0,0.0,0,0
2026-07-24,2026,False,0.0,0.0,0.0,0,0
2026-07-27,2026,False,0.0,0.0,0.0,0,0
2026-07-28,2026,False,0.0,0.0,0.0,0,0
2026-07-29,2026,False,0.0,0.0,0.0,0,0
2026-07-30,2026,False,0.0,0.0,0.0,0,0
2026-07-31,2026,False,0.0,0.0,0.0,0,0
2026-08-04,2026,False,0.0,0.0,0.0,0,0
2026-08-05,2026,False,0.0,0.0,0.0,0,0
2026-08-06,2026,False,0.0,0.0,0.0,0,0
2026-08-07,2026,False,0.0,0.0,0.0,0,0
2026-08-10,2026,False,0.0,0.0,0.0,0,0
2026-08-11,2026,False,0.0,0.0,0.0,0,0
2026-08-12,2026,False,0.0,0.0,0.0,0,0
2026-08-13,2026,False,0.0,0.0,0.0,0,0
2026-08-14,2026,False,0.0,0.0,0.0,0,0
2026-08-17,2026,False,0.0,0.0,0.0,0,0
2026-08-18,2026,False,0.0,0.0,0.0,0,0
2026-08-19,2026,False,0.0,0.0,0.0,0,0
2026-08-20,2026,False,-3.25,-3.25,0.0,1,1
2026-08-21,2026,False,0.0,0.0,0.0,0,0
2026-08-24,2026,False,0.0,0.0,0.0,0,0
2026-08-25,2026,False,0.0,0.0,0.0,0,0
2026-08-26,2026,False,0.0,0.0,0.0,0,0
2026-08-27,2026,False,0.0,0.0,0.0,0,0
2026-08-28,2026,False,0.0,0.0,0.0,0,0
2026-08-31,2026,False,6.0,6.0,0.0,1,1
2026-09-01,2026,False,0.0,0.0,0.0,0,0
2026-09-02,2026,False,0.0,0.0,0.0,0,0
2026-09-03,2026,False,0.0,0.0,0.0,0,0
2026-09-04,2026,False,0.0,0.0,0.0,0,0
2026-09-07,2026,False,0.0,0.0,0.0,0,0
2026-09-08,2026,False,0.0,0.0,0.0,0,0
2026-09-09,2026,False,-3.25,-3.25,0.0,1,1
2026-09-10,2026,True,-7.25,15.0,-22.25,2,1
